order_id,order_date,customer_id,city,device,channel,source,medium,campaign_name,coupon_code,product_count,order_revenue,shipping_cost,discount_amount,refund_amount,net_revenue,order_status,payment_method
SP-2024-005121,2024-11-29 12:59:03,CUST-04108,Istanbul,mobile,Direct,(direct),(none),,SPORCU10,1,1619.0,29.9,134.69,0.0,1484.31,completed,credit_card
SP-2024-005122,2024-11-29 20:53:14,CUST-04861,Adana,desktop,Direct,(direct),(none),,ILKALIS10,4,12496.0,0.0,267.9,0.0,12228.1,completed,debit_card
SP-2024-005123,2024-11-29 17:07:48,CUST-02922,Balikesir,mobile,Email,newsletter,email,,,2,6198.0,0.0,0.0,0.0,6198.0,completed,credit_card
SP-2024-005124,2024-11-29 16:05:52,CUST-03499,Istanbul,desktop,Organic Search,google,organic,,,2,10278.0,0.0,0.0,0.0,10278.0,completed,credit_card
SP-2024-005125,2024-11-29 21:44:47,CUST-03624,Diyarbakir,desktop,Direct,(direct),(none),,BLACKFRIDAY30,1,1669.0,29.9,258.51,0.0,1410.49,completed,bank_transfer
SP-2024-005126,2024-11-29 19:06:11,CUST-01261,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Search_Brand,,1,4569.0,0.0,0.0,0.0,4569.0,completed,pay_at_door
SP-2024-005127,2024-11-29 18:05:14,CUST-04080,Antalya,mobile,Organic Search,google,organic,,,1,1589.0,29.9,0.0,0.0,1589.0,completed,bank_transfer
SP-2024-005128,2024-11-29 20:34:25,CUST-00362,Sanliurfa,mobile,Direct,(direct),(none),,BLACKFRIDAY30,2,8658.0,0.0,1929.77,0.0,6728.23,completed,credit_card
SP-2024-005129,2024-11-29 23:00:26,CUST-00676,Gaziantep,desktop,Direct,(direct),(none),,,2,8618.0,0.0,0.0,0.0,8618.0,completed,credit_card
SP-2024-005130,2024-11-29 22:25:56,CUST-04982,Izmir,desktop,Organic Social,facebook,social,,,3,3947.0,29.9,92.81,0.0,3854.19,completed,credit_card
SP-2024-005131,2024-11-29 20:19:38,CUST-03820,Istanbul,desktop,Referral,whatsapp.com,referral,,UCRETSIZ_KARGO,1,3959.0,29.9,788.19,0.0,3170.81,completed,credit_card
SP-2024-005132,2024-11-29 19:21:23,CUST-01515,Samsun,mobile,Paid Social,facebook,cpc,SP_Meta_BlackFriday_2024,,2,4408.0,29.9,0.0,0.0,4408.0,completed,credit_card
SP-2024-005133,2024-11-29 10:29:22,CUST-04039,Antalya,desktop,Direct,(direct),(none),,BAHAR25,2,6168.0,0.0,1144.59,0.0,5023.41,completed,credit_card
SP-2024-005134,2024-11-29 20:09:18,CUST-00554,Mersin,mobile,Direct,(direct),(none),,,1,1979.0,29.9,0.0,0.0,1979.0,completed,credit_card
SP-2024-005135,2024-11-29 15:05:46,CUST-04783,Samsun,mobile,Organic Search,google,organic,,KISFIRSATI,1,3019.0,29.9,290.33,0.0,2728.67,completed,credit_card
SP-2024-005136,2024-11-29 11:47:39,CUST-02142,Ankara,desktop,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,2,2038.0,29.9,0.0,1312.42,725.58,refunded,credit_card
SP-2024-005137,2024-11-29 23:41:07,CUST-04608,Istanbul,desktop,Organic Search,google,organic,,SPORCU10,1,4759.0,0.0,803.25,0.0,3955.75,completed,pay_at_door
SP-2024-005138,2024-11-29 11:36:20,CUST-04302,Mersin,desktop,Referral,trendyol.com,referral,,BLACKFRIDAY30,1,1649.0,29.9,281.2,0.0,1367.8,completed,credit_card
SP-2024-005139,2024-11-29 16:46:55,CUST-04945,Sanliurfa,mobile,Organic Social,facebook,social,,UCRETSIZ_KARGO,1,4089.0,29.9,727.09,0.0,3361.91,completed,credit_card
SP-2024-005140,2024-11-29 18:33:04,CUST-02882,Ankara,tablet,Organic Search,google,organic,,,2,4068.0,29.9,762.66,0.0,3305.34,completed,debit_card
SP-2024-005141,2024-11-29 07:36:57,CUST-02020,Balikesir,mobile,Organic Social,instagram,social,,BLACKFRIDAY30,2,3088.0,29.9,197.34,0.0,2890.66,completed,bank_transfer
SP-2024-005142,2024-11-29 21:05:16,CUST-03601,Istanbul,mobile,Organic Search,google,organic,,,2,6228.0,0.0,0.0,0.0,6228.0,completed,credit_card
SP-2024-005143,2024-11-29 23:03:20,CUST-04715,Adana,mobile,Paid Social,facebook,cpc,SP_Meta_BlackFriday_2024,,1,1469.0,29.9,0.0,0.0,1469.0,completed,credit_card
SP-2024-005144,2024-11-29 20:13:27,CUST-03797,Samsun,mobile,Direct,(direct),(none),,ILKALIS10,1,1359.0,29.9,378.86,0.0,980.14,completed,credit_card
SP-2024-005145,2024-11-29 06:32:41,CUST-00757,Adana,mobile,Paid Search,google,cpc,SP_Google_Shopping_Giyim,HOSGELDIN15,3,5317.0,0.0,314.96,0.0,5002.04,completed,credit_card
SP-2024-005146,2024-11-29 18:30:32,CUST-02428,Izmir,desktop,Organic Search,google,organic,,,1,989.0,29.9,0.0,0.0,989.0,completed,credit_card
SP-2024-005147,2024-11-29 15:20:32,CUST-03067,Izmir,mobile,Organic Search,google,organic,,YILBASI20,1,859.0,29.9,138.11,0.0,720.89,completed,credit_card
SP-2024-005148,2024-11-29 23:55:50,CUST-01352,Izmir,mobile,Direct,(direct),(none),,,2,7098.0,0.0,0.0,0.0,7098.0,completed,pay_at_door
SP-2024-005149,2024-11-29 19:30:27,CUST-01006,Izmir,desktop,Paid Search,google,cpc,SP_Google_PMax_Genel,HOSGELDIN15,3,4887.0,0.0,214.54,2989.08,1683.38,refunded,credit_card
SP-2024-005150,2024-11-29 09:18:22,CUST-04850,Eskisehir,mobile,Organic Search,google,organic,,,1,739.0,29.9,0.0,0.0,739.0,completed,credit_card
SP-2024-005151,2024-11-29 10:01:38,CUST-01262,Istanbul,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,5,8435.0,0.0,793.7,0.0,7641.3,completed,credit_card
SP-2024-005152,2024-11-29 14:57:54,CUST-02561,Istanbul,desktop,Organic Search,google,organic,,UCRETSIZ_KARGO,1,2549.0,29.9,298.03,1747.46,503.51,refunded,debit_card
SP-2024-005153,2024-11-29 12:43:03,CUST-03974,Sanliurfa,mobile,Direct,(direct),(none),,,2,1338.0,29.9,0.0,0.0,1338.0,completed,credit_card
SP-2024-005154,2024-11-29 15:34:51,CUST-01182,Mersin,desktop,Direct,(direct),(none),,,4,6536.0,0.0,0.0,0.0,6536.0,completed,credit_card
SP-2024-005155,2024-11-29 19:46:23,CUST-03114,Hatay,desktop,Referral,blog.sporthink.com.tr,referral,,YILBASI20,2,6688.0,0.0,987.7,0.0,5700.3,completed,credit_card
SP-2024-005156,2024-11-29 21:00:52,CUST-02641,Kocaeli,desktop,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,1,1899.0,29.9,0.0,0.0,1899.0,completed,pay_at_door
SP-2024-005157,2024-11-29 21:24:03,CUST-02332,Istanbul,mobile,Direct,(direct),(none),,,5,4615.0,0.0,1051.55,0.0,3563.45,completed,credit_card
SP-2024-005158,2024-11-29 16:09:09,CUST-00408,Ankara,desktop,Organic Search,google,organic,,,3,3537.0,29.9,0.0,0.0,3537.0,completed,credit_card
SP-2024-005159,2024-11-29 09:30:22,CUST-01980,Ankara,mobile,Paid Search,google,cpc,SP_Google_Search_Krampon,UCRETSIZ_KARGO,1,649.0,29.9,86.05,0.0,562.95,completed,credit_card
SP-2024-005160,2024-11-29 20:20:12,CUST-04378,Malatya,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,4,13686.0,0.0,835.48,0.0,12850.52,completed,pay_at_door
SP-2024-005161,2024-11-29 09:15:34,CUST-04934,Istanbul,mobile,Organic Search,google,organic,,,1,2249.0,29.9,0.0,0.0,2249.0,completed,credit_card
SP-2024-005162,2024-11-29 16:28:12,CUST-02875,Istanbul,mobile,Organic Search,google,organic,,,1,1579.0,29.9,0.0,0.0,1579.0,completed,credit_card
SP-2024-005163,2024-11-29 20:07:43,CUST-00055,Ankara,mobile,Paid Search,google,cpc,SP_Google_BlackFriday_Search,YILBASI20,2,3558.0,29.9,147.73,0.0,3410.27,completed,credit_card
SP-2024-005164,2024-11-29 11:51:48,CUST-04787,Sanliurfa,mobile,Email,newsletter,email,,,3,6977.0,0.0,1032.0,5279.58,665.42,refunded,pay_at_door
SP-2024-005165,2024-11-29 14:42:09,CUST-03948,Kocaeli,mobile,Direct,(direct),(none),,UCRETSIZ_KARGO,1,1099.0,29.9,75.25,780.05,243.7,refunded,credit_card
SP-2024-005166,2024-11-29 07:12:40,CUST-03419,Erzurum,desktop,Organic Search,google,organic,,HOSGELDIN15,1,5309.0,0.0,526.52,0.0,4782.48,completed,pay_at_door
SP-2024-005167,2024-11-29 11:02:26,CUST-01048,Izmir,desktop,Organic Search,google,organic,,BAHAR25,2,4858.0,0.0,675.17,0.0,4182.83,completed,credit_card
SP-2024-005168,2024-11-29 13:01:30,CUST-01934,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,ILKALIS10,1,2719.0,29.9,394.0,0.0,2325.0,completed,credit_card
SP-2024-005169,2024-11-29 19:24:15,CUST-03937,Tekirdag,mobile,Organic Search,google,organic,,SPORCU10,1,3009.0,29.9,208.79,0.0,2800.21,completed,credit_card
SP-2024-005170,2024-11-29 15:24:48,CUST-00750,Adana,mobile,Direct,(direct),(none),,,1,4759.0,0.0,0.0,0.0,4759.0,completed,credit_card
SP-2024-005171,2024-11-29 14:16:37,CUST-01336,Istanbul,desktop,Referral,blog.sporthink.com.tr,referral,,,3,4437.0,29.9,571.62,0.0,3865.38,completed,credit_card
SP-2024-005172,2024-11-29 19:32:46,CUST-04333,Ankara,tablet,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,2,8418.0,0.0,0.0,0.0,8418.0,completed,credit_card
SP-2024-005173,2024-11-29 19:22:57,CUST-00920,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,KISFIRSATI,3,4367.0,29.9,351.01,0.0,4015.99,completed,debit_card
SP-2024-005174,2024-11-29 22:40:43,CUST-01950,Istanbul,tablet,Direct,(direct),(none),,,1,1899.0,29.9,218.55,0.0,1680.45,completed,credit_card
SP-2024-005175,2024-11-29 21:46:51,CUST-04632,Konya,mobile,Organic Search,google,organic,,,3,5517.0,0.0,23.21,0.0,5493.79,completed,credit_card
SP-2024-005176,2024-11-29 12:41:14,CUST-00118,Adana,mobile,Paid Social,facebook,cpc,SP_Meta_BlackFriday_2024,,1,4659.0,0.0,0.0,0.0,4659.0,completed,credit_card
SP-2024-005177,2024-11-29 16:07:48,CUST-00328,Izmir,desktop,Paid Search,google,cpc,SP_Google_Search_Krampon,,5,13325.0,0.0,965.69,0.0,12359.31,completed,bank_transfer
SP-2024-005178,2024-11-29 21:29:50,CUST-04043,Ankara,mobile,Organic Search,google,organic,,BAHAR25,3,5267.0,0.0,458.5,0.0,4808.5,completed,credit_card
SP-2024-005179,2024-11-29 11:51:14,CUST-02035,Manisa,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,BAHAR25,2,2568.0,29.9,319.83,0.0,2248.17,completed,debit_card
SP-2024-005180,2024-11-29 20:32:56,CUST-04002,Bursa,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,3,9347.0,0.0,1002.36,0.0,8344.64,completed,pay_at_door
SP-2024-005181,2024-11-29 07:39:55,CUST-03966,Diyarbakir,mobile,Organic Search,google,organic,,HOSGELDIN15,7,23143.0,0.0,605.08,0.0,22537.92,completed,credit_card
SP-2024-005182,2024-11-29 11:36:17,CUST-02691,Izmir,desktop,Organic Search,google,organic,,HOSGELDIN15,4,8296.0,0.0,1493.37,0.0,6802.63,completed,credit_card
SP-2024-005183,2024-11-29 10:27:55,CUST-03173,Mersin,tablet,Organic Search,bing,organic,,BLACKFRIDAY30,4,11286.0,0.0,1921.28,0.0,9364.72,completed,credit_card
SP-2024-005184,2024-11-29 20:13:54,CUST-03575,Ankara,mobile,Organic Search,google,organic,,,1,3639.0,29.9,0.0,0.0,3639.0,completed,debit_card
SP-2024-005185,2024-11-29 19:53:53,CUST-01017,Tekirdag,desktop,Organic Search,google,organic,,YILBASI20,1,2619.0,29.9,336.38,0.0,2282.62,completed,credit_card
SP-2024-005186,2024-11-29 15:33:45,CUST-02350,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,1,669.0,29.9,0.0,0.0,669.0,completed,credit_card
SP-2024-005187,2024-11-29 10:17:21,CUST-02359,Ankara,mobile,Organic Search,google,organic,,BLACKFRIDAY30,4,8406.0,0.0,374.83,0.0,8031.17,pending,credit_card
SP-2024-005188,2024-11-29 21:48:15,CUST-03683,Eskisehir,mobile,Organic Search,google,organic,,SPORCU10,3,2057.0,29.9,279.39,0.0,1777.61,shipped,debit_card
SP-2024-005189,2024-11-29 07:07:45,CUST-02046,Ankara,desktop,Organic Search,google,organic,,,3,7867.0,0.0,253.2,0.0,7613.8,completed,debit_card
SP-2024-005190,2024-11-29 12:38:02,CUST-04695,Ankara,mobile,Organic Search,google,organic,,HOSGELDIN15,3,6167.0,0.0,385.7,0.0,5781.3,completed,credit_card
SP-2024-005191,2024-11-29 20:47:58,CUST-00547,Istanbul,mobile,Referral,trendyol.com,referral,,YILBASI20,1,1939.0,29.9,328.29,1055.53,555.18,refunded,bank_transfer
SP-2024-005192,2024-11-29 20:12:57,CUST-03643,Mersin,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,UCRETSIZ_KARGO,1,1869.0,29.9,155.24,0.0,1713.76,completed,credit_card
SP-2024-005193,2024-11-29 12:55:37,CUST-02134,Erzurum,mobile,Referral,whatsapp.com,referral,,SPORCU10,3,5857.0,0.0,191.02,0.0,5665.98,completed,bank_transfer
SP-2024-005194,2024-11-29 10:23:35,CUST-02432,Ankara,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,5,13685.0,0.0,84.4,0.0,13600.6,pending,credit_card
SP-2024-005195,2024-11-29 12:23:08,CUST-01387,Kayseri,mobile,Paid Search,google,cpc,SP_Google_PMax_Genel,SPORCU10,1,2169.0,29.9,332.22,0.0,1836.78,completed,debit_card
SP-2024-005196,2024-11-29 17:29:28,CUST-00615,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,SPORCU10,4,10216.0,0.0,976.34,0.0,9239.66,shipped,credit_card
SP-2024-005197,2024-11-29 17:59:22,CUST-01908,Samsun,desktop,Organic Search,bing,organic,,HOSGELDIN15,1,1669.0,29.9,183.61,0.0,1485.39,completed,debit_card
SP-2024-005198,2024-11-29 17:58:18,CUST-01421,Tekirdag,desktop,Direct,(direct),(none),,KISFIRSATI,1,2429.0,29.9,478.68,0.0,1950.32,completed,debit_card
SP-2024-005199,2024-11-29 11:38:15,CUST-02469,Ankara,desktop,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,HOSGELDIN15,1,1949.0,29.9,212.65,0.0,1736.35,shipped,credit_card
SP-2024-005200,2024-11-29 19:33:05,CUST-03302,Istanbul,tablet,Direct,(direct),(none),,ILKALIS10,2,1798.0,29.9,229.95,0.0,1568.05,completed,credit_card
SP-2024-005201,2024-11-29 18:17:00,CUST-04526,Istanbul,desktop,Referral,blog.sporthink.com.tr,referral,,UCRETSIZ_KARGO,1,4209.0,29.9,695.94,0.0,3513.06,completed,pay_at_door
SP-2024-005202,2024-11-29 18:18:47,CUST-01752,Erzurum,mobile,Organic Search,google,organic,,BAHAR25,1,4699.0,0.0,841.55,0.0,3857.45,completed,debit_card
SP-2024-005203,2024-11-29 19:33:24,CUST-00202,Sakarya,mobile,Organic Video,youtube.com,organic,,SPORCU10,5,6915.0,0.0,662.0,0.0,6253.0,completed,bank_transfer
SP-2024-005204,2024-11-29 22:07:56,CUST-02480,Istanbul,desktop,Organic Social,instagram,social,,HOSGELDIN15,7,15333.0,0.0,1692.57,0.0,13640.43,shipped,credit_card
SP-2024-005205,2024-11-29 21:03:37,CUST-01260,Eskisehir,mobile,Organic Search,bing,organic,,KISFIRSATI,1,859.0,29.9,145.96,0.0,713.04,completed,credit_card
SP-2024-005206,2024-11-29 16:37:27,CUST-02799,Istanbul,mobile,Organic Search,google,organic,,,3,5007.0,0.0,0.0,0.0,5007.0,completed,pay_at_door
SP-2024-005207,2024-11-29 09:59:23,CUST-02834,Erzurum,mobile,Paid Search,google,cpc,SP_Google_BlackFriday_Search,,2,5058.0,0.0,0.0,0.0,5058.0,completed,credit_card
SP-2024-005208,2024-11-29 21:32:38,CUST-04798,Izmir,mobile,Organic Social,twitter.com,social,,,2,4278.0,29.9,412.43,0.0,3865.57,completed,credit_card
SP-2024-005209,2024-11-29 16:09:10,CUST-03620,Izmir,desktop,Organic Search,google,organic,,,3,3547.0,29.9,282.52,0.0,3264.48,completed,credit_card
SP-2024-005210,2024-11-30 13:15:43,CUST-00164,Trabzon,desktop,Referral,trendyol.com,referral,,YILBASI20,4,11916.0,0.0,671.11,0.0,11244.89,completed,credit_card
SP-2024-005211,2024-11-30 23:49:04,CUST-03736,Sanliurfa,desktop,Referral,trendyol.com,referral,,KISFIRSATI,3,4277.0,29.9,197.76,0.0,4079.24,completed,credit_card
SP-2024-005212,2024-11-30 13:43:47,CUST-01830,Mersin,mobile,Referral,trendyol.com,referral,,UCRETSIZ_KARGO,1,2909.0,29.9,221.33,0.0,2687.67,completed,credit_card
SP-2024-005213,2024-11-30 22:52:36,CUST-01353,Istanbul,desktop,Direct,(direct),(none),,BLACKFRIDAY30,3,8287.0,0.0,469.41,0.0,7817.59,completed,credit_card
SP-2024-005214,2024-11-30 14:46:57,CUST-01656,Istanbul,desktop,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,1,4569.0,0.0,816.89,0.0,3752.11,completed,bank_transfer
SP-2024-005215,2024-11-30 20:54:46,CUST-01462,Izmir,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,3,11787.0,0.0,182.28,0.0,11604.72,completed,credit_card
SP-2024-005216,2024-11-30 22:58:45,CUST-01643,Mugla,desktop,Paid Search,google,cpc,SP_Google_Display_Remarketing,,4,9006.0,0.0,0.0,0.0,9006.0,completed,credit_card
SP-2024-005217,2024-11-30 20:52:09,CUST-01793,Izmir,desktop,Organic Search,google,organic,,,1,4759.0,0.0,442.33,0.0,4316.67,completed,debit_card
SP-2024-005218,2024-11-30 10:45:30,CUST-03166,Elazig,desktop,Direct,(direct),(none),,UCRETSIZ_KARGO,2,3008.0,29.9,422.3,0.0,2585.7,completed,bank_transfer
SP-2024-005219,2024-11-30 20:10:51,CUST-02091,Istanbul,desktop,Paid Video,youtube.com,cpc,,UCRETSIZ_KARGO,4,16036.0,0.0,1770.53,0.0,14265.47,completed,credit_card
SP-2024-005220,2024-11-30 21:52:07,CUST-04449,Istanbul,desktop,Direct,(direct),(none),,,3,3927.0,29.9,0.0,0.0,3927.0,completed,bank_transfer
SP-2024-005221,2024-11-30 19:25:23,CUST-03704,Samsun,mobile,Referral,blog.sporthink.com.tr,referral,,,2,8138.0,0.0,440.17,0.0,7697.83,completed,debit_card
SP-2024-005222,2024-11-30 10:35:15,CUST-00123,Adana,desktop,Email,newsletter,email,,,1,1509.0,29.9,335.33,0.0,1173.67,completed,credit_card
SP-2024-005223,2024-11-30 13:35:58,CUST-03905,Bursa,desktop,Organic Search,google,organic,,,2,1428.0,29.9,0.0,0.0,1428.0,completed,credit_card
SP-2024-005224,2024-11-30 20:15:35,CUST-00876,Ankara,mobile,Organic Search,google,organic,,YILBASI20,5,9255.0,0.0,1173.68,0.0,8081.32,completed,credit_card
SP-2024-005225,2024-11-30 20:16:18,CUST-03252,Izmir,mobile,Referral,blog.sporthink.com.tr,referral,,,3,6227.0,0.0,0.0,0.0,6227.0,completed,pay_at_door
SP-2024-005226,2024-11-30 17:36:00,CUST-02581,Istanbul,desktop,Paid Video,youtube.com,cpc,,,1,499.0,29.9,0.0,0.0,499.0,completed,credit_card
SP-2024-005227,2024-11-30 12:34:59,CUST-00752,Istanbul,desktop,Paid Social,instagram,cpc,SP_Meta_BlackFriday_2024,YILBASI20,2,6738.0,0.0,243.87,0.0,6494.13,completed,credit_card
SP-2024-005228,2024-11-30 21:49:56,CUST-03726,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,SPORCU10,4,7146.0,0.0,743.42,0.0,6402.58,completed,pay_at_door
SP-2024-005229,2024-11-30 11:11:14,CUST-04306,Mersin,desktop,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,,3,13047.0,0.0,0.0,0.0,13047.0,completed,pay_at_door
SP-2024-005230,2024-11-30 13:10:22,CUST-00210,Izmir,mobile,Organic Search,google,organic,,HOSGELDIN15,4,13096.0,0.0,1943.1,0.0,11152.9,completed,credit_card
SP-2024-005231,2024-11-30 10:48:58,CUST-01957,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,2,2428.0,29.9,135.76,0.0,2292.24,shipped,credit_card
SP-2024-005232,2024-11-30 15:53:15,CUST-01166,Sakarya,desktop,Organic Search,google,organic,,,3,7707.0,0.0,1251.28,0.0,6455.72,completed,debit_card
SP-2024-005233,2024-11-30 12:05:54,CUST-02617,Izmir,mobile,Paid Search,google,cpc,SP_Google_BlackFriday_Search,,1,5249.0,0.0,0.0,0.0,5249.0,completed,credit_card
SP-2024-005234,2024-11-30 11:20:05,CUST-02057,Istanbul,desktop,Organic Search,google,organic,,BAHAR25,6,12234.0,0.0,1645.08,0.0,10588.92,cancelled,credit_card
SP-2024-005235,2024-11-30 20:14:26,CUST-01529,Afyonkarahisar,desktop,Organic Search,google,organic,,,4,8846.0,0.0,1181.96,0.0,7664.04,completed,pay_at_door
SP-2024-005236,2024-11-30 21:41:11,CUST-04457,Izmir,desktop,Paid Search,google,cpc,SP_Google_Shopping_Giyim,UCRETSIZ_KARGO,2,3578.0,29.9,246.36,0.0,3331.64,completed,credit_card
SP-2024-005237,2024-11-30 19:34:24,CUST-04896,Izmir,mobile,Organic Social,facebook,social,,KISFIRSATI,1,3959.0,29.9,382.43,0.0,3576.57,completed,debit_card
SP-2024-005238,2024-11-30 15:45:29,CUST-03990,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_BlackFriday_2024,,2,4698.0,0.0,144.06,0.0,4553.94,shipped,credit_card
SP-2024-005239,2024-11-30 23:57:36,CUST-01228,Istanbul,tablet,Paid Search,google,cpc,SP_Google_Search_SporAyakkabi,,8,7972.0,0.0,2012.58,0.0,5959.42,completed,credit_card
SP-2024-005240,2024-11-30 12:13:45,CUST-00836,Istanbul,mobile,Organic Search,google,organic,,SPORCU10,2,3868.0,29.9,231.58,3067.72,568.7,refunded,credit_card
SP-2024-005241,2024-11-30 19:25:41,CUST-04460,Istanbul,desktop,Organic Search,google,organic,,BAHAR25,1,589.0,29.9,84.24,0.0,504.76,completed,credit_card
SP-2024-005242,2024-11-30 14:07:27,CUST-04774,Izmir,desktop,Paid Social,instagram,cpc,SP_Meta_BlackFriday_2024,UCRETSIZ_KARGO,1,1619.0,29.9,389.95,0.0,1229.05,completed,debit_card
SP-2024-005243,2024-11-30 13:45:08,CUST-03750,Bursa,mobile,Direct,(direct),(none),,BLACKFRIDAY30,5,11075.0,0.0,390.59,0.0,10684.41,completed,credit_card
SP-2024-005244,2024-11-30 21:44:12,CUST-02991,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,2,3378.0,29.9,580.0,0.0,2798.0,completed,credit_card
SP-2024-005245,2024-11-30 12:42:14,CUST-00671,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,SPORCU10,3,4657.0,0.0,496.29,0.0,4160.71,completed,credit_card
SP-2024-005246,2024-11-30 00:49:58,CUST-00548,Antalya,mobile,Organic Search,google,organic,,HOSGELDIN15,5,12435.0,0.0,1948.27,0.0,10486.73,completed,pay_at_door
SP-2024-005247,2024-11-30 13:22:02,CUST-00039,Istanbul,desktop,Paid Search,google,cpc,SP_Google_BlackFriday_Search,,1,3639.0,29.9,0.0,0.0,3639.0,completed,credit_card
SP-2024-005248,2024-11-30 23:03:09,CUST-01446,Diyarbakir,mobile,Organic Search,google,organic,,HOSGELDIN15,5,13295.0,0.0,523.09,0.0,12771.91,completed,credit_card
SP-2024-005249,2024-11-30 22:37:33,CUST-00811,Izmir,mobile,Organic Video,youtube.com,organic,,,2,2368.0,29.9,183.27,0.0,2184.73,completed,credit_card
SP-2024-005250,2024-11-30 12:54:33,CUST-00459,Bursa,mobile,Direct,(direct),(none),,ILKALIS10,1,779.0,29.9,47.15,0.0,731.85,completed,bank_transfer
SP-2024-005251,2024-11-30 09:39:04,CUST-03469,Ankara,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,4,10796.0,0.0,382.56,0.0,10413.44,completed,pay_at_door
SP-2024-005252,2024-11-30 17:14:43,CUST-01090,Istanbul,desktop,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,,4,8386.0,0.0,152.82,0.0,8233.18,completed,credit_card
SP-2024-005253,2024-11-30 21:50:18,CUST-04390,Istanbul,desktop,Organic Social,instagram,social,,,4,8706.0,0.0,652.36,0.0,8053.64,completed,pay_at_door
SP-2024-005254,2024-11-30 22:13:33,CUST-00256,Ankara,desktop,Organic Social,instagram,social,,,1,3609.0,29.9,0.0,0.0,3609.0,completed,credit_card
SP-2024-005255,2024-11-30 21:53:06,CUST-04813,Izmir,tablet,Paid Video,youtube.com,cpc,,KISFIRSATI,1,2209.0,29.9,148.18,0.0,2060.82,completed,credit_card
SP-2024-005256,2024-11-30 16:15:14,CUST-01357,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,,1,3299.0,29.9,0.0,0.0,3299.0,completed,credit_card
SP-2024-005257,2024-11-30 18:58:52,CUST-02064,Izmir,desktop,Organic Search,google,organic,,UCRETSIZ_KARGO,1,939.0,29.9,97.32,0.0,841.68,shipped,bank_transfer
SP-2024-005258,2024-11-30 16:57:01,CUST-03196,Istanbul,mobile,Organic Search,google,organic,,HOSGELDIN15,1,2849.0,29.9,406.4,1535.92,906.68,refunded,credit_card
SP-2024-005259,2024-11-30 20:04:57,CUST-02754,Ankara,desktop,Organic Search,google,organic,,BLACKFRIDAY30,6,6144.0,0.0,343.52,0.0,5800.48,completed,credit_card
SP-2024-005260,2024-11-30 12:26:13,CUST-01272,Izmir,mobile,Referral,trendyol.com,referral,,SPORCU10,1,1219.0,29.9,67.05,0.0,1151.95,completed,credit_card
SP-2024-005261,2024-11-30 13:19:43,CUST-03885,Denizli,mobile,Direct,(direct),(none),,YILBASI20,1,3009.0,29.9,590.66,0.0,2418.34,completed,pay_at_door
SP-2024-005262,2024-11-30 14:21:19,CUST-00052,Istanbul,mobile,Direct,(direct),(none),,KISFIRSATI,5,10255.0,0.0,856.07,0.0,9398.93,completed,pay_at_door
SP-2024-005263,2024-11-30 10:46:52,CUST-01703,Istanbul,mobile,Organic Search,google,organic,,SPORCU10,3,4737.0,0.0,189.14,0.0,4547.86,completed,bank_transfer
SP-2024-005264,2024-11-30 11:53:50,CUST-04003,Bursa,mobile,Organic Search,google,organic,,SPORCU10,1,1579.0,29.9,251.28,0.0,1327.72,completed,credit_card
SP-2024-005265,2024-11-30 08:12:18,CUST-02076,Samsun,desktop,Referral,trendyol.com,referral,,,2,6358.0,0.0,0.0,0.0,6358.0,shipped,credit_card
SP-2024-005266,2024-11-30 22:53:40,CUST-02690,Istanbul,mobile,Paid Search,google,cpc,SP_Google_PMax_Genel,,1,2429.0,29.9,0.0,0.0,2429.0,shipped,bank_transfer
