date_start,date_stop,campaign_name,adset_name,ad_name,publisher_platform,platform_position,impression_device,impressions,clicks,spend
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Krampon_Video_V2,instagram,feed,desktop,100,1,2.46
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Krampon_Video_V2,instagram,story,mobile_web,88,1,2.18
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Krampon_Video_V2,instagram,reels,mobile_web,107,1,2.64
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Krampon_Video_V2,instagram,ig_explore,mobile_app,117,1,2.87
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,facebook,feed,desktop,133,1,3.8
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,facebook,story,mobile_app,205,2,5.86
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,facebook,reels,desktop,131,1,3.74
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,facebook,right_hand_column,mobile_web,196,2,5.6
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,facebook,marketplace,desktop,84,0,2.4
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,instagram,feed,mobile_web,102,1,2.93
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,instagram,story,mobile_web,117,1,3.36
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,instagram,reels,desktop,170,1,4.86
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,Retargeting_UrunGoruntuleyen,Sneaker_Carousel_V1,instagram,ig_explore,mobile_app,145,1,4.14
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,feed,desktop,333,4,7.46
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,story,mobile_app,305,4,6.86
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,reels,desktop,307,4,6.88
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,right_hand_column,mobile_web,209,3,4.69
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,facebook,marketplace,mobile_app,306,4,6.87
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,feed,desktop,157,2,3.53
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,story,mobile_app,143,2,3.21
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,reels,mobile_web,203,2,4.56
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Yilbasi_Hediye_Carousel_V1,instagram,ig_explore,mobile_app,118,1,2.65
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,feed,desktop,300,2,9.37
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,story,mobile_web,125,1,3.91
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,reels,desktop,210,1,6.57
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,right_hand_column,mobile_app,148,1,4.62
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,marketplace,mobile_web,200,1,6.23
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,feed,mobile_app,299,2,9.32
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,story,desktop,268,2,8.36
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,reels,mobile_app,322,2,10.06
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,18-30_Sneaker_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,ig_explore,mobile_app,148,1,4.63
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,facebook,feed,mobile_app,84,1,3.02
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,facebook,story,desktop,124,1,4.48
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,facebook,reels,desktop,89,1,3.21
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,facebook,right_hand_column,mobile_app,134,1,4.81
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,facebook,marketplace,mobile_app,201,2,7.21
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,instagram,feed,mobile_web,202,2,7.26
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,instagram,story,mobile_app,73,0,2.65
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,instagram,reels,mobile_app,85,1,3.08
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Esofman_Takimi_Banner_V1,instagram,ig_explore,mobile_app,158,2,5.68
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,facebook,feed,mobile_app,221,2,5.46
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,facebook,story,mobile_web,114,1,2.82
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,facebook,reels,mobile_web,154,1,3.8
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,facebook,right_hand_column,desktop,247,2,6.08
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,facebook,marketplace,mobile_web,317,3,7.8
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,instagram,feed,mobile_web,301,3,7.41
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,instagram,story,mobile_app,322,3,7.92
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,instagram,reels,desktop,318,3,7.83
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,UrunKolaj_Hikaye_V1,instagram,ig_explore,mobile_app,214,2,5.29
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,facebook,feed,desktop,295,5,8.9
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,facebook,story,desktop,236,4,7.1
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,facebook,reels,mobile_web,293,5,8.82
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,facebook,right_hand_column,desktop,195,3,5.87
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,facebook,marketplace,mobile_app,143,2,4.31
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,instagram,feed,mobile_web,250,4,7.53
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,instagram,story,mobile_web,289,5,8.7
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,instagram,reels,mobile_web,295,5,8.9
2024-12-30,2024-12-30,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,DPA_Dinamik_V1,instagram,ig_explore,mobile_app,278,5,8.39
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,facebook,feed,desktop,579,18,35.6
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,facebook,story,mobile_web,514,16,31.62
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,facebook,reels,mobile_app,475,15,29.24
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,facebook,right_hand_column,mobile_web,299,9,18.37
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,facebook,marketplace,mobile_web,517,16,31.8
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,instagram,feed,mobile_web,402,13,24.72
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,instagram,story,desktop,503,16,30.92
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,instagram,reels,mobile_app,233,7,14.33
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Kis_Mont_Carousel_V1,instagram,ig_explore,mobile_web,597,19,36.7
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,facebook,feed,desktop,155,4,10.49
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,facebook,story,desktop,390,10,26.35
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,facebook,reels,desktop,167,4,11.31
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,facebook,right_hand_column,mobile_app,347,9,23.44
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,facebook,marketplace,mobile_web,335,8,22.65
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,instagram,feed,desktop,195,5,13.17
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,instagram,story,mobile_web,169,4,11.44
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,instagram,reels,mobile_web,259,6,17.49
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-30_Sneaker_Ilgilenen,Esofman_Takimi_Banner_V1,instagram,ig_explore,mobile_web,327,8,22.12
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,feed,mobile_app,257,6,17.61
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,story,mobile_app,229,5,15.73
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,reels,mobile_app,360,8,24.65
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,right_hand_column,mobile_web,412,9,28.24
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,facebook,marketplace,mobile_web,347,8,23.82
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,feed,desktop,428,10,29.37
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,story,mobile_app,361,8,24.79
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,reels,desktop,308,7,21.15
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,OkulAcilisi_Cocuk_V1,instagram,ig_explore,desktop,301,7,20.66
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,facebook,feed,mobile_web,371,11,17.79
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,facebook,story,mobile_app,293,9,14.07
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,facebook,reels,desktop,391,12,18.77
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,facebook,right_hand_column,mobile_web,187,5,8.99
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,facebook,marketplace,mobile_web,309,9,14.83
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,instagram,feed,mobile_web,371,11,17.83
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,instagram,story,mobile_app,408,12,19.58
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,instagram,reels,mobile_app,243,7,11.68
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,18-24_Erkek_Istanbul,BlackFriday_Urgency_V1,instagram,ig_explore,mobile_web,287,8,13.8
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,facebook,feed,mobile_web,843,20,58.36
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,facebook,story,mobile_web,671,16,46.46
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,facebook,reels,mobile_app,436,10,30.2
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,facebook,right_hand_column,mobile_web,448,10,31.04
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,facebook,marketplace,mobile_web,869,20,60.09
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,instagram,feed,desktop,911,22,63.05
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,instagram,story,mobile_web,795,19,55.03
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,instagram,reels,mobile_web,703,16,48.61
2024-12-30,2024-12-30,SP_Meta_YilbasiKampanya,25-34_Erkek_Genel,DPA_Dinamik_V1,instagram,ig_explore,mobile_web,790,19,54.64
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,facebook,feed,mobile_web,101,2,6.33
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,facebook,story,mobile_web,143,3,8.91
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,facebook,reels,mobile_web,122,3,7.6
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,facebook,right_hand_column,mobile_app,157,4,9.79
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,facebook,marketplace,desktop,159,4,9.9
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,instagram,feed,desktop,174,4,10.84
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,instagram,story,mobile_app,163,4,10.16
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,instagram,reels,mobile_app,135,3,8.43
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,UrunKolaj_Hikaye_V1,instagram,ig_explore,mobile_web,95,2,5.91
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,facebook,feed,mobile_app,148,3,8.4
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,facebook,story,desktop,169,3,9.55
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,facebook,reels,desktop,186,3,10.53
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,facebook,right_hand_column,desktop,83,1,4.72
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,facebook,marketplace,desktop,143,2,8.13
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,instagram,feed,desktop,191,3,10.82
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,instagram,story,mobile_web,139,2,7.85
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,instagram,reels,mobile_app,213,4,12.04
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_UrunGoruntuleyen,DPA_Dinamik_V1,instagram,ig_explore,desktop,203,4,11.49
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,facebook,feed,mobile_app,212,3,10.14
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,facebook,story,desktop,314,5,14.96
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,facebook,reels,desktop,234,3,11.18
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,facebook,right_hand_column,mobile_app,281,4,13.42
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,facebook,marketplace,mobile_app,217,3,10.34
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,instagram,feed,mobile_web,206,3,9.82
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,instagram,story,desktop,309,5,14.73
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,instagram,reels,mobile_web,395,6,18.82
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,Retargeting_SepetTerk,YeniBahar_Video_V1,instagram,ig_explore,desktop,177,2,8.45
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,feed,desktop,140,2,6.45
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,story,mobile_web,185,3,8.56
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,reels,mobile_app,96,1,4.44
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,right_hand_column,desktop,238,4,10.99
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,facebook,marketplace,mobile_app,104,1,4.8
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,feed,mobile_web,248,4,11.42
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,story,mobile_app,98,1,4.52
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,reels,desktop,108,1,4.99
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,Kosu_Ayakkabi_Video_V1,instagram,ig_explore,desktop,215,3,9.9
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,facebook,feed,mobile_web,122,1,7.36
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,facebook,story,mobile_web,115,1,6.96
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,facebook,reels,mobile_web,102,1,6.19
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,facebook,right_hand_column,mobile_web,145,2,8.76
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,facebook,marketplace,desktop,86,1,5.21
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,instagram,feed,desktop,54,0,3.29
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,instagram,story,mobile_web,135,1,8.14
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,instagram,reels,mobile_web,117,1,7.05
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,35-55_Outdoor_Ilgilenen,NikeAF1_SingleImage_V1,instagram,ig_explore,mobile_app,57,0,3.43
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,facebook,feed,mobile_app,167,3,7.97
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,facebook,story,desktop,302,7,14.39
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,facebook,reels,mobile_app,241,5,11.5
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,facebook,right_hand_column,desktop,209,4,9.99
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,facebook,marketplace,mobile_web,146,3,6.99
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,instagram,feed,mobile_web,283,6,13.49
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,instagram,story,desktop,307,7,14.62
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,instagram,reels,mobile_web,362,8,17.24
2024-12-30,2024-12-30,SP_Meta_DPA_Genel,18-30_Sneaker_Ilgilenen,PumaSuede_Carousel_V1,instagram,ig_explore,desktop,212,5,10.12
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,facebook,feed,mobile_web,403,8,17.41
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,facebook,story,desktop,958,20,41.37
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,facebook,reels,mobile_web,559,12,24.14
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,facebook,right_hand_column,mobile_web,858,18,37.05
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,facebook,marketplace,mobile_app,790,17,34.13
2024-12-31,2024-12-31,SP_Meta_BrandAwareness_Q4_2024,25-34_Kadin_Genel,Yilbasi_Hediye_Carousel_V1,instagram,feed,desktop,465,10,20.08
