date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,objective,buying_type,impressions,reach,frequency,clicks,inline_link_clicks,spend,cpc,cpm,cpp,ctr,inline_link_click_ctr,actions:link_click,actions:landing_page_view,actions:offsite_conversion.fb_pixel_view_content,actions:offsite_conversion.fb_pixel_add_to_cart,actions:offsite_conversion.fb_pixel_initiate_checkout,actions:offsite_conversion.fb_pixel_purchase,action_values:offsite_conversion.fb_pixel_purchase,actions:page_engagement,actions:post_engagement,actions:video_view
2024-12-26,2024-12-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,7841440513265621,Ebeveynler_CocukUrunleri,3807423957332495,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,898,392,2.29,13,10,43.5,3.35,48.44,110.97,1.45,1.11,10,7,4,0,0,0,0.0,5,7,0
2024-12-26,2024-12-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,4082268162633828,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,1751,1150,1.52,54,38,91.3,1.69,52.14,79.39,3.14,2.17,38,28,18,1,0,0,0.0,19,10,0
2024-12-26,2024-12-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2801583905615764,Lookalike_Alicilar_1pct,4440911678617080,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,1130,570,1.98,30,24,67.35,2.24,59.6,118.16,2.71,2.12,24,17,12,2,0,0,0.0,23,22,0
2024-12-26,2024-12-26,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2801583905615764,Lookalike_Alicilar_1pct,134911686038248,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,738,559,1.32,17,13,56.25,3.31,76.22,100.63,2.38,1.76,13,9,6,1,0,0,0.0,13,8,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,7608404597134715,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1084,528,2.05,12,10,43.26,3.6,39.91,81.93,1.12,0.92,10,7,4,0,0,0,0.0,3,31,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,8386615140618387,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,2230,1045,2.13,54,47,40.25,0.75,18.05,38.52,2.45,2.11,47,39,30,5,1,0,0.0,21,58,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,413290843929087,Lookalike_Alicilar_3pct,7006718624822359,PumaSuede_Carousel_V1,OUTCOME_AWARENESS,AUCTION,963,640,1.5,14,11,42.01,3.0,43.62,65.64,1.48,1.14,11,8,5,0,0,0,0.0,9,21,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,8075937310367995,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,3324,1474,2.26,54,48,115.31,2.14,34.69,78.23,1.64,1.44,48,34,22,3,1,0,0.0,41,89,783
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6185498856456084,35-44_Erkek_Izmir_Ankara,624751592477677,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,3177,2743,1.16,72,50,52.57,0.73,16.55,19.17,2.28,1.57,50,40,21,2,0,0,0.0,55,28,706
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6185498856456084,35-44_Erkek_Izmir_Ankara,7664128882817453,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,2545,1108,2.3,42,37,47.53,1.13,18.68,42.9,1.68,1.45,37,32,23,2,0,0,0.0,14,22,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,6075722367166564,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1040,697,1.49,18,14,35.8,1.99,34.42,51.36,1.79,1.35,14,10,6,1,0,0,0.0,9,26,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,6604748241191259,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,1797,770,2.33,21,17,59.87,2.85,33.32,77.75,1.22,0.95,17,13,6,1,0,0,0.0,8,45,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2976449384485004,18-30_Sneaker_Ilgilenen,751166609841075,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,6147,5294,1.16,110,93,475.99,4.33,77.43,89.91,1.79,1.51,93,76,51,10,4,2,3969.94,67,97,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8972315513725439,35-55_Outdoor_Ilgilenen,3784546176404186,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,7980,3882,2.06,232,192,296.38,1.28,37.14,76.35,2.91,2.41,192,170,85,13,7,4,8232.38,168,215,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,1902337835291538,18-24_Erkek_Istanbul,5246598998257751,Krampon_Video_V2,OUTCOME_SALES,AUCTION,2511,1288,1.95,60,52,119.0,1.98,47.39,92.39,2.41,2.07,52,45,31,5,2,1,1035.17,39,59,350
2024-12-27,2024-12-27,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,1902337835291538,18-24_Erkek_Istanbul,6024659077709921,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,1759,1163,1.51,22,19,136.45,6.2,77.57,117.33,1.27,1.08,19,16,10,2,0,0,0.0,10,19,280
2024-12-27,2024-12-27,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,1902337835291538,18-24_Erkek_Istanbul,8254408985375660,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,1784,1512,1.18,24,20,123.97,5.17,69.49,81.99,1.35,1.12,20,14,10,2,1,0,0.0,7,34,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,7977201991514674,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,1433,650,2.2,22,19,112.7,5.12,78.65,173.38,1.57,1.33,19,15,8,1,0,0,0.0,11,16,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,4630550506638788,Yilbasi_Hediye_Carousel_V1,OUTCOME_SALES,AUCTION,1681,839,2.0,53,37,91.18,1.72,54.24,108.68,3.21,2.2,37,31,16,2,0,0,0.0,36,28,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,9227023997029840,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,793,383,2.07,16,13,69.86,4.37,88.1,182.4,2.05,1.64,13,9,5,0,0,0,0.0,6,5,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,598819559118784,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,1379,671,2.06,44,34,78.81,1.79,57.15,117.45,3.25,2.47,34,29,20,4,1,0,0.0,25,24,0
2024-12-27,2024-12-27,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,5569334973052518,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,1126,505,2.23,27,20,88.14,3.26,78.28,174.53,2.43,1.78,20,14,8,1,0,0,0.0,13,11,274
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,8561692978165620,25-34_Erkek_Genel,7782348318359890,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,2889,1160,2.49,26,20,66.1,2.54,22.88,56.98,0.92,0.69,20,17,11,1,0,0,0.0,19,78,307
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,4021922358200507,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,2626,1564,1.68,59,49,74.49,1.26,28.37,47.63,2.28,1.87,49,43,27,4,1,0,0.0,32,15,166
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,3807423957332495,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,528,297,1.78,4,3,18.47,4.62,34.98,62.19,0.88,0.57,3,2,1,0,0,0,0.0,1,15,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,3977412631794077,BlackFriday_Urgency_V1,OUTCOME_AWARENESS,AUCTION,832,340,2.45,20,15,18.45,0.92,22.18,54.26,2.48,1.8,15,13,8,1,0,0,0.0,10,5,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,7841440513265621,Ebeveynler_CocukUrunleri,9720585975016426,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,810,435,1.86,16,12,18.5,1.16,22.84,42.53,2.1,1.48,12,9,5,0,0,0,0.0,5,22,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6185498856456084,35-44_Erkek_Izmir_Ankara,1535366938536237,Kis_Mont_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1844,1161,1.59,44,38,58.67,1.33,31.82,50.53,2.4,2.06,38,31,19,2,0,0,0.0,35,26,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8972315513725439,35-55_Outdoor_Ilgilenen,1012743891116397,Krampon_Video_V2,OUTCOME_SALES,AUCTION,4504,2612,1.72,140,112,194.4,1.39,43.16,74.43,3.12,2.49,112,88,64,13,7,3,2632.52,110,89,261
2024-12-28,2024-12-28,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,413290843929087,Lookalike_Alicilar_3pct,6222844017189223,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,3449,1942,1.78,35,26,204.86,5.85,59.4,105.49,1.04,0.75,26,22,11,1,0,0,0.0,11,24,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2801583905615764,Lookalike_Alicilar_1pct,4440911678617080,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,6874,5791,1.19,134,102,248.39,1.85,36.13,42.89,1.96,1.48,102,77,45,9,4,2,2585.18,71,78,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,6024659077709921,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,754,306,2.46,10,7,47.32,4.73,62.76,154.64,1.39,0.93,7,5,3,0,0,0,0.0,7,3,154
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,1902337835291538,18-24_Erkek_Istanbul,167800469304315,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,1927,1203,1.6,36,30,71.01,1.97,36.85,59.03,1.9,1.56,30,23,14,2,0,0,0.0,16,24,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,4752276378873751,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,1311,569,2.3,14,11,79.8,5.7,60.87,140.25,1.12,0.84,11,7,4,0,0,0,0.0,8,24,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,775024304870277,Krampon_Video_V2,OUTCOME_SALES,AUCTION,584,234,2.5,7,5,47.65,6.81,81.59,203.63,1.3,0.86,5,4,2,0,0,0,0.0,2,7,108
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,6075722367166564,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,759,479,1.58,18,15,31.99,1.78,42.15,66.78,2.38,1.98,15,13,9,1,0,0,0.0,5,20,0
2024-12-28,2024-12-28,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,4082268162633828,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,347,178,1.95,8,7,27.27,3.41,78.59,153.2,2.49,2.02,7,5,3,0,0,0,0.0,5,8,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,9158310105174233,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1392,843,1.65,28,24,41.85,1.49,30.06,49.64,2.07,1.72,24,17,11,2,0,0,0.0,15,8,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,1902337835291538,18-24_Erkek_Istanbul,5246598998257751,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,1966,810,2.43,30,25,38.95,1.3,19.81,48.09,1.57,1.27,25,21,12,1,0,0,0.0,19,16,192
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,402425958999592,NikeAF1_SingleImage_V1,OUTCOME_AWARENESS,AUCTION,5513,4383,1.26,134,97,85.97,0.64,15.59,19.61,2.45,1.76,97,73,54,6,2,1,2031.08,42,39,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,3132490331636678,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,894,767,1.17,10,7,38.68,3.87,43.27,50.43,1.12,0.78,7,5,3,0,0,0,0.0,7,5,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,7082459701184129,Indirim_Banner_V1,OUTCOME_AWARENESS,AUCTION,644,310,2.08,10,8,28.59,2.86,44.39,92.23,1.61,1.24,8,6,3,0,0,0,0.0,7,14,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,7331548543507879,YeniBahar_Video_V1,OUTCOME_AWARENESS,AUCTION,1686,1307,1.29,19,15,25.67,1.35,15.23,19.64,1.14,0.89,15,12,7,1,0,0,0.0,12,35,193
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8972315513725439,35-55_Outdoor_Ilgilenen,2266738213434075,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,1184,675,1.75,13,9,80.64,6.2,68.11,119.47,1.13,0.76,9,7,3,0,0,0,0.0,6,30,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8972315513725439,35-55_Outdoor_Ilgilenen,1012743891116397,Krampon_Video_V2,OUTCOME_SALES,AUCTION,1302,1180,1.1,43,38,82.74,1.92,63.55,70.12,3.37,2.92,38,33,25,2,1,0,0.0,24,11,257
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8972315513725439,35-55_Outdoor_Ilgilenen,5439015689349978,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,1182,574,2.06,26,23,74.54,2.87,63.06,129.86,2.22,1.95,23,19,13,2,1,0,0.0,17,12,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,413290843929087,Lookalike_Alicilar_3pct,6222844017189223,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,2323,1372,1.69,26,21,154.43,5.94,66.48,112.56,1.14,0.9,21,17,11,2,0,0,0.0,10,35,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,413290843929087,Lookalike_Alicilar_3pct,8474248511987072,Sneaker_Carousel_V1,OUTCOME_SALES,AUCTION,1378,1029,1.34,18,14,88.14,4.9,63.96,85.66,1.33,1.02,14,9,4,0,0,0,0.0,11,24,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2801583905615764,Lookalike_Alicilar_1pct,134911686038248,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,2232,1560,1.43,55,39,144.42,2.63,64.7,92.58,2.48,1.75,39,28,21,2,0,0,0.0,38,44,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2801583905615764,Lookalike_Alicilar_1pct,8098608214711130,Indirim_Banner_V1,OUTCOME_SALES,AUCTION,1659,719,2.31,28,24,112.43,4.02,67.77,156.37,1.73,1.45,24,18,13,1,0,0,0.0,21,29,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2801583905615764,Lookalike_Alicilar_1pct,3066540136598691,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,1232,621,1.98,28,22,46.19,1.65,37.49,74.38,2.28,1.79,22,15,7,1,0,0,0.0,10,30,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2801583905615764,Lookalike_Alicilar_1pct,6746901648922973,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,640,455,1.41,21,17,45.03,2.14,70.36,98.97,3.39,2.66,17,12,9,1,0,0,0.0,10,17,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2801583905615764,Lookalike_Alicilar_1pct,2045954572362267,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,354,175,2.02,11,9,26.8,2.44,75.71,153.14,3.28,2.54,9,7,3,0,0,0,0.0,7,5,21
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,8329532897915081,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,590,263,2.24,8,6,45.38,5.67,76.92,172.55,1.39,1.02,6,4,2,0,0,0,0.0,5,9,50
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,7977201991514674,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,470,267,1.76,7,5,39.56,5.65,84.17,148.16,1.56,1.06,5,4,2,0,0,0,0.0,2,8,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,6167666389913162,25-34_Kadin_Genel,9463337142606003,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,555,319,1.74,7,5,43.27,6.18,77.96,135.64,1.34,0.9,5,3,1,0,0,0,0.0,3,9,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,6712782172544622,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,467,325,1.44,7,5,36.47,5.21,78.09,112.22,1.61,1.07,5,3,2,0,0,0,0.0,4,6,0
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,9161448087235750,AdidasUltraboost_Video_V1,OUTCOME_SALES,AUCTION,785,446,1.76,20,14,40.32,2.02,51.36,90.4,2.6,1.78,14,12,9,1,0,0,0.0,14,10,56
2024-12-29,2024-12-29,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8561692978165620,25-34_Erkek_Genel,3703767585701412,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,404,352,1.15,5,4,30.09,6.02,74.48,85.48,1.33,0.99,4,3,1,0,0,0,0.0,2,5,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,7346636842727477,OkulAcilisi_Cocuk_V1,OUTCOME_AWARENESS,AUCTION,1596,643,2.48,16,12,32.46,2.03,20.34,50.48,1.03,0.75,12,9,4,0,0,0,0.0,9,43,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,573001280528736,Krampon_Video_V2,OUTCOME_AWARENESS,AUCTION,1413,1255,1.13,22,17,34.6,1.57,24.49,27.57,1.62,1.2,17,13,8,0,0,0,0.0,16,34,83
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,9644682928982844,Retargeting_UrunGoruntuleyen,4226381626507011,Sneaker_Carousel_V1,OUTCOME_AWARENESS,AUCTION,1251,924,1.35,13,11,35.63,2.74,28.48,38.56,1.05,0.88,11,9,4,0,0,0,0.0,5,24,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,2630462619751258,Yilbasi_Hediye_Carousel_V1,OUTCOME_AWARENESS,AUCTION,2036,1009,2.02,30,23,45.62,1.52,22.41,45.21,1.49,1.13,23,19,14,2,0,0,0.0,11,52,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,2976449384485004,18-30_Sneaker_Ilgilenen,5594001802839579,Kosu_Ayakkabi_Video_V1,OUTCOME_AWARENESS,AUCTION,2243,1049,2.14,18,15,69.9,3.88,31.16,66.63,0.83,0.67,15,13,7,0,0,0,0.0,7,13,173
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,9463337142606003,Esofman_Takimi_Banner_V1,OUTCOME_AWARENESS,AUCTION,1243,791,1.57,16,12,44.59,2.79,35.87,56.37,1.34,0.97,12,9,4,0,0,0,0.0,4,27,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,849886389108467,UrunKolaj_Hikaye_V1,OUTCOME_AWARENESS,AUCTION,1994,1212,1.65,20,16,49.07,2.45,24.61,40.49,1.0,0.8,16,12,7,1,0,0,0.0,6,23,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,8726810040959039,SP_Meta_BrandAwareness_Q4_2024,6167666389913162,25-34_Kadin_Genel,1249417525122873,DPA_Dinamik_V1,OUTCOME_AWARENESS,AUCTION,1901,1330,1.43,37,26,57.19,1.55,30.08,43.0,1.99,1.37,26,20,14,3,1,0,0.0,15,46,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2976449384485004,18-30_Sneaker_Ilgilenen,6075722367166564,Kis_Mont_Carousel_V1,OUTCOME_SALES,AUCTION,3573,1464,2.44,116,89,219.55,1.89,61.45,149.97,3.26,2.49,89,72,54,7,2,0,0.0,90,93,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,2976449384485004,18-30_Sneaker_Ilgilenen,751166609841075,Esofman_Takimi_Banner_V1,OUTCOME_SALES,AUCTION,2614,1185,2.21,68,58,176.37,2.59,67.47,148.84,2.63,2.22,58,40,23,5,1,0,0.0,26,55,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,1902337835291538,18-24_Erkek_Istanbul,3909402592466541,OkulAcilisi_Cocuk_V1,OUTCOME_SALES,AUCTION,2694,1496,1.8,65,49,184.48,2.84,68.48,123.32,2.44,1.82,49,43,22,4,1,0,0.0,26,65,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,1902337835291538,18-24_Erkek_Istanbul,1495972403929537,BlackFriday_Urgency_V1,OUTCOME_SALES,AUCTION,2910,1561,1.86,90,68,139.48,1.55,47.93,89.35,3.13,2.34,68,48,36,4,2,1,2123.11,40,38,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,1525439142998413,SP_Meta_YilbasiKampanya,8561692978165620,25-34_Erkek_Genel,9898356092643721,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,6709,2857,2.35,162,121,463.88,2.86,69.14,162.37,2.42,1.8,121,85,66,15,6,4,5532.74,119,151,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,3898847366368504,UrunKolaj_Hikaye_V1,OUTCOME_SALES,AUCTION,1037,705,1.47,28,22,64.35,2.3,62.05,91.28,2.79,2.12,22,16,11,1,0,0,0.0,18,15,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,9644682928982844,Retargeting_UrunGoruntuleyen,7253325737096573,DPA_Dinamik_V1,OUTCOME_SALES,AUCTION,1264,627,2.02,26,23,71.38,2.75,56.47,113.84,2.12,1.82,23,19,10,2,0,0,0.0,16,23,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,3604975704973900,Retargeting_SepetTerk,9682639739332430,YeniBahar_Video_V1,OUTCOME_SALES,AUCTION,2611,1619,1.61,44,38,124.37,2.83,47.63,76.82,1.71,1.46,38,28,15,3,1,0,0.0,14,41,178
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,163169298410900,Kosu_Ayakkabi_Video_V1,OUTCOME_SALES,AUCTION,1477,620,2.38,27,22,67.97,2.52,46.02,109.63,1.85,1.49,22,19,11,2,0,0,0.0,12,33,216
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,8972315513725439,35-55_Outdoor_Ilgilenen,5439015689349978,NikeAF1_SingleImage_V1,OUTCOME_SALES,AUCTION,885,538,1.64,13,10,53.29,4.1,60.21,99.05,1.49,1.13,10,7,5,1,0,0,0.0,7,10,0
2024-12-30,2024-12-30,act_987654321,Sporthink TR,2480812497698284,SP_Meta_DPA_Genel,2976449384485004,18-30_Sneaker_Ilgilenen,9227023997029840,PumaSuede_Carousel_V1,OUTCOME_SALES,AUCTION,2661,1104,2.41,63,49,126.64,2.01,47.59,114.71,2.4,1.84,49,37,19,3,0,0,0.0,27,42,0
