order_id,line_id,item_id,item_name,item_category,item_category2,item_brand,quantity,unit_price,line_total,discount_amount,refund_amount
SP-2024-005748,1,SP-AKS-SPC-049,The North Face Brasilia M Duffel Unisex Spor Çantası,Aksesuar,Spor Çantası,The North Face,1,1039.0,1039.0,110.01,0.0
SP-2024-005748,2,SP-GYM-FR-130,Lacoste Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Lacoste,1,1569.0,1569.0,0.0,0.0
SP-2024-005749,1,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,1,4189.0,4189.0,935.08,0.0
SP-2024-005749,2,SP-AYK-KS-008,Skechers Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,3019.0,3019.0,0.0,0.0
SP-2024-005749,3,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Giyim,Sweatshirt,Columbia,1,1089.0,1089.0,0.0,0.0
SP-2024-005749,4,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,1,2469.0,2469.0,0.0,0.0
SP-2024-005750,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,0.0,0.0
SP-2024-005750,2,SP-AYK-KS-025,Adidas Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,1,4169.0,4169.0,0.0,0.0
SP-2024-005750,3,SP-AYK-TR-163,Skechers Classic Clog Kadın Terlik,Ayakkabı,Terlik,Skechers,1,1679.0,1679.0,454.55,0.0
SP-2024-005751,1,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,3759.0,3759.0,523.73,0.0
SP-2024-005751,2,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,593.02,0.0
SP-2024-005752,1,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,1,4789.0,4789.0,0.0,0.0
SP-2024-005753,1,SP-AYK-GN-090,Adidas Go Walk 7 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Adidas,2,2319.0,4638.0,0.0,0.0
SP-2024-005753,2,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,1,5009.0,5009.0,857.99,0.0
SP-2024-005754,1,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,1,5159.0,5159.0,0.0,0.0
SP-2024-005754,2,SP-AYK-TR-150,Columbia Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Columbia,1,1179.0,1179.0,132.46,0.0
SP-2024-005754,3,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,1,1149.0,1149.0,0.0,0.0
SP-2024-005755,1,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,2,749.0,1498.0,383.58,0.0
SP-2024-005756,1,SP-GYM-MN-086,New Balance Silver Ridge Kadın Yağmurluk,Giyim,Mont,New Balance,1,3089.0,3089.0,0.0,0.0
SP-2024-005756,2,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Reebok,1,1439.0,1439.0,0.0,0.0
SP-2024-005757,1,SP-AYK-TR-156,Asics Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Asics,1,1269.0,1269.0,0.0,0.0
SP-2024-005758,1,SP-GYM-TS-017,Lacoste Cotton Logo Erkek Tişört,Giyim,Tişört,Lacoste,2,579.0,1158.0,0.0,0.0
SP-2024-005758,2,SP-AYK-BK-113,Birkenstock LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Birkenstock,1,4169.0,4169.0,0.0,0.0
SP-2024-005759,1,SP-GYM-TY-139,Lacoste Pro Dri-FIT Kadın Tayt,Giyim,Tayt,Lacoste,1,1249.0,1249.0,171.81,0.0
SP-2024-005760,1,SP-AYK-KS-013,Asics Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,3,5249.0,15747.0,0.0,0.0
SP-2024-005761,1,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,1,2989.0,2989.0,0.0,0.0
SP-2024-005761,2,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,3629.0,3629.0,890.11,0.0
SP-2024-005762,1,SP-AYK-SN-048,Nike Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Nike,1,2199.0,2199.0,0.0,0.0
SP-2024-005762,2,SP-AYK-KS-011,Columbia Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,4989.0,4989.0,313.78,0.0
SP-2024-005763,1,SP-GYM-SW-031,Adidas Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,Adidas,1,1399.0,1399.0,0.0,0.0
SP-2024-005764,1,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Salomon,1,5919.0,5919.0,807.67,0.0
SP-2024-005765,1,SP-AYK-OD-122,Hummel X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,2,3959.0,7918.0,2173.6,0.0
SP-2024-005765,2,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,2,1949.0,3898.0,799.96,0.0
SP-2024-005766,1,SP-AYK-KS-027,Hummel Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,2,3829.0,7658.0,1870.03,0.0
SP-2024-005767,1,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,1,769.0,769.0,0.0,581.58
SP-2024-005768,1,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,1,1709.0,1709.0,212.06,0.0
SP-2024-005768,2,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,0.0,0.0
SP-2024-005769,1,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1219.0,1219.0,0.0,0.0
SP-2024-005769,2,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,1,2139.0,2139.0,0.0,0.0
SP-2024-005770,1,SP-AYK-OD-122,Hummel X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,3959.0,3959.0,997.14,0.0
SP-2024-005770,2,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,1,4569.0,4569.0,927.5,0.0
SP-2024-005771,1,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,2,769.0,1538.0,204.16,0.0
SP-2024-005771,2,SP-AYK-SN-031,Hummel Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Hummel,1,2279.0,2279.0,0.0,0.0
SP-2024-005772,1,SP-GYM-EA-049,Vans Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Vans,1,1409.0,1409.0,0.0,0.0
SP-2024-005773,1,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2019.0,2019.0,0.0,0.0
SP-2024-005773,2,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,1,1909.0,1909.0,0.0,0.0
SP-2024-005774,1,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,4089.0,4089.0,0.0,0.0
SP-2024-005775,1,SP-GYM-EA-060,Jack & Jones Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,3,639.0,1917.0,0.0,0.0
SP-2024-005775,2,SP-GYM-MN-084,The North Face Silver Ridge Kadın Yağmurluk,Giyim,Mont,The North Face,2,2049.0,4098.0,630.9,0.0
SP-2024-005776,1,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,1,3469.0,3469.0,0.0,0.0
SP-2024-005777,1,SP-AYK-OD-127,Hummel Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,3689.0,3689.0,0.0,0.0
SP-2024-005777,2,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,2,4789.0,9578.0,0.0,0.0
SP-2024-005777,3,SP-AYK-KS-011,Columbia Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,4989.0,4989.0,0.0,0.0
SP-2024-005777,4,SP-AYK-SN-067,Salomon Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Salomon,1,1629.0,1629.0,0.0,0.0
SP-2024-005777,5,SP-AYK-KS-020,Under Armour Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,1,3289.0,3289.0,0.0,0.0
SP-2024-005778,1,SP-AYK-GN-085,Hummel Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1579.0,1579.0,0.0,0.0
SP-2024-005779,1,SP-AYK-KS-008,Skechers Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,3019.0,3019.0,0.0,0.0
SP-2024-005779,2,SP-GYM-FR-124,The North Face Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,The North Face,1,1449.0,1449.0,0.0,0.0
SP-2024-005779,3,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,1,2159.0,2159.0,0.0,0.0
SP-2024-005780,1,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,1,1709.0,1709.0,0.0,0.0
SP-2024-005780,2,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,1,4789.0,4789.0,0.0,0.0
SP-2024-005780,3,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,3759.0,3759.0,1046.19,0.0
SP-2024-005781,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,0.0,0.0
SP-2024-005781,2,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,1,2139.0,2139.0,150.29,0.0
SP-2024-005782,1,SP-AYK-SN-067,Salomon Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Salomon,2,1629.0,3258.0,0.0,0.0
SP-2024-005782,2,SP-GYM-JN-120,Jack & Jones 501 Original Fit Kadın Jean,Giyim,Jean,Jack & Jones,1,2299.0,2299.0,0.0,0.0
SP-2024-005782,3,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Giyim,Tişört,Nike,1,679.0,679.0,0.0,0.0
SP-2024-005783,1,SP-AYK-SN-052,The North Face Old Skool Unisex Sneaker,Ayakkabı,Sneaker,The North Face,1,2299.0,2299.0,0.0,0.0
SP-2024-005784,1,SP-GYM-CK-100,Levi's Run Favorite Kadın Ceket,Giyim,Ceket,Levi's,1,1319.0,1319.0,0.0,0.0
SP-2024-005785,1,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,1,3689.0,3689.0,465.9,0.0
SP-2024-005785,2,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,1,999.0,999.0,0.0,0.0
SP-2024-005785,3,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2279.0,2279.0,0.0,0.0
SP-2024-005785,4,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1669.0,1669.0,0.0,0.0
SP-2024-005786,1,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,1,1309.0,1309.0,0.0,0.0
SP-2024-005786,2,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,3629.0,3629.0,0.0,0.0
SP-2024-005786,3,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Giyim,Tişört,Puma,1,619.0,619.0,0.0,0.0
SP-2024-005786,4,SP-AYK-KS-010,Converse Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,3659.0,3659.0,0.0,0.0
SP-2024-005787,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,0.0,0.0
SP-2024-005787,2,SP-AYK-OD-120,Puma X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,1,5279.0,5279.0,0.0,0.0
SP-2024-005788,1,SP-AYK-OD-136,The North Face Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,1,3849.0,3849.0,252.3,0.0
SP-2024-005789,1,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,1,2989.0,2989.0,0.0,0.0
SP-2024-005790,1,SP-AYK-TR-141,Birkenstock Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Birkenstock,1,769.0,769.0,0.0,645.88
SP-2024-005791,1,SP-AYK-TR-159,Under Armour Classic Clog Erkek Terlik,Ayakkabı,Terlik,Under Armour,2,1789.0,3578.0,0.0,0.0
SP-2024-005791,2,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Reebok,2,1439.0,2878.0,0.0,0.0
SP-2024-005792,1,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Reebok,1,1439.0,1439.0,0.0,0.0
SP-2024-005793,1,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,3629.0,3629.0,798.54,0.0
SP-2024-005793,2,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,217.03,0.0
SP-2024-005793,3,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Lacoste,1,909.0,909.0,0.0,0.0
SP-2024-005793,4,SP-AYK-BT-180,Salomon Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Salomon,1,4549.0,4549.0,0.0,0.0
SP-2024-005794,1,SP-GYM-EA-052,Adidas Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Adidas,1,1379.0,1379.0,0.0,0.0
SP-2024-005794,2,SP-AKS-SP-036,U.S. Polo Assn. Baseball Cap Unisex Şapka,Aksesuar,Şapka,U.S. Polo Assn.,1,499.0,499.0,0.0,0.0
SP-2024-005794,3,SP-AYK-BT-183,Reebok Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Reebok,1,6009.0,6009.0,0.0,0.0
SP-2024-005795,1,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,3759.0,3759.0,618.17,0.0
SP-2024-005795,2,SP-AYK-SN-070,Nike Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Nike,1,2319.0,2319.0,0.0,0.0
SP-2024-005795,3,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,1,4569.0,4569.0,0.0,0.0
SP-2024-005795,4,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,4089.0,4089.0,0.0,0.0
SP-2024-005795,5,SP-AYK-TR-163,Skechers Classic Clog Kadın Terlik,Ayakkabı,Terlik,Skechers,1,1679.0,1679.0,0.0,0.0
SP-2024-005796,1,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,1,1899.0,1899.0,0.0,0.0
SP-2024-005796,2,SP-AYK-SN-041,Columbia Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Columbia,2,2609.0,5218.0,0.0,0.0
SP-2024-005797,1,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,2,1749.0,3498.0,0.0,0.0
SP-2024-005797,2,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2049.0,2049.0,0.0,0.0
SP-2024-005797,3,SP-GYM-FR-124,The North Face Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,The North Face,1,1449.0,1449.0,0.0,0.0
SP-2024-005798,1,SP-AKS-CR-011,Adidas Everyday Cushioned 3'lü Kadın Çorap,Aksesuar,Çorap,Adidas,2,339.0,678.0,0.0,0.0
SP-2024-005799,1,SP-GYM-TS-003,Hummel Sportswear Essential Erkek Tişört,Giyim,Tişört,Hummel,1,859.0,859.0,0.0,0.0
SP-2024-005800,1,SP-AYK-KS-004,Nike Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Nike,2,3759.0,7518.0,0.0,0.0
SP-2024-005801,1,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,1,2549.0,2549.0,0.0,0.0
SP-2024-005802,1,SP-AKS-CR-003,The North Face Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,The North Face,1,359.0,359.0,0.0,0.0
SP-2024-005803,1,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Adidas,2,1239.0,2478.0,0.0,0.0
SP-2024-005803,2,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,1,1549.0,1549.0,0.0,0.0
SP-2024-005803,3,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,3759.0,3759.0,0.0,0.0
SP-2024-005804,1,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Reebok,1,1439.0,1439.0,0.0,0.0
SP-2024-005805,1,SP-AYK-TR-153,Adidas Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Adidas,3,749.0,2247.0,0.0,0.0
SP-2024-005805,2,SP-GYM-MN-076,Lacoste Sportswear Windrunner Kadın Mont,Giyim,Mont,Lacoste,1,2899.0,2899.0,0.0,0.0
SP-2024-005805,3,SP-AYK-TR-143,Birkenstock Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Birkenstock,2,779.0,1558.0,443.0,0.0
SP-2024-005806,1,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,2,829.0,1658.0,0.0,0.0
SP-2024-005806,2,SP-AYK-TR-169,Skechers Arizona Kadın Sandalet,Ayakkabı,Terlik,Skechers,2,2209.0,4418.0,593.07,0.0
SP-2024-005806,3,SP-AYK-OD-120,Puma X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,1,5279.0,5279.0,0.0,0.0
SP-2024-005807,1,SP-GYM-SR-111,Columbia Aeroready Erkek Şort,Giyim,Şort,Columbia,1,679.0,679.0,0.0,0.0
SP-2024-005808,1,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,1,5009.0,5009.0,285.19,0.0
SP-2024-005808,2,SP-AYK-OD-134,Adidas Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,4149.0,4149.0,0.0,0.0
SP-2024-005808,3,SP-AYK-GN-081,Hummel Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1419.0,1419.0,0.0,0.0
SP-2024-005809,1,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,1,2159.0,2159.0,0.0,1262.82
SP-2024-005810,1,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,1,3469.0,3469.0,0.0,0.0
SP-2024-005811,1,SP-AYK-KS-018,Salomon Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,1,4209.0,4209.0,0.0,2625.42
SP-2024-005812,1,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,2,4329.0,8658.0,0.0,0.0
SP-2024-005813,1,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Giyim,Sweatshirt,Under Armour,1,1589.0,1589.0,307.86,0.0
SP-2024-005813,2,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,4699.0,4699.0,0.0,0.0
SP-2024-005814,1,SP-AYK-KS-001,New Balance Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,New Balance,3,2939.0,8817.0,0.0,0.0
SP-2024-005815,1,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,3,1779.0,5337.0,0.0,0.0
SP-2024-005815,2,SP-AYK-SN-031,Hummel Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Hummel,1,2279.0,2279.0,0.0,0.0
SP-2024-005815,3,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,1,2289.0,2289.0,0.0,0.0
SP-2024-005815,4,SP-GYM-MN-077,Reebok Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Reebok,1,3999.0,3999.0,559.18,0.0
SP-2024-005816,1,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2279.0,2279.0,0.0,0.0
SP-2024-005816,2,SP-AYK-HS-102,Birkenstock Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Birkenstock,1,1659.0,1659.0,0.0,0.0
SP-2024-005817,1,SP-AYK-SN-039,Birkenstock Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2479.0,2479.0,0.0,0.0
SP-2024-005817,2,SP-GYM-TY-138,Lacoste Pro Dri-FIT Erkek Tayt,Giyim,Tayt,Lacoste,1,1269.0,1269.0,0.0,0.0
SP-2024-005817,3,SP-AYK-SN-070,Nike Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Nike,1,2319.0,2319.0,0.0,0.0
SP-2024-005818,1,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Reebok,1,2349.0,2349.0,0.0,0.0
SP-2024-005819,1,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1649.0,1649.0,0.0,0.0
SP-2024-005820,1,SP-GYM-TS-001,Adidas Sportswear Essential Erkek Tişört,Giyim,Tişört,Adidas,1,669.0,669.0,171.46,537.13
SP-2024-005820,2,SP-GYM-TS-022,Columbia Tech Kadın Antrenman Tişört,Giyim,Tişört,Columbia,2,1159.0,2318.0,0.0,1861.09
SP-2024-005821,1,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,1,5159.0,5159.0,1405.76,0.0
SP-2024-005822,1,SP-GYM-SW-039,Lacoste Core Logo Erkek Hoodie,Giyim,Sweatshirt,Lacoste,1,1339.0,1339.0,0.0,0.0
SP-2024-005823,1,SP-AYK-KS-023,Asics Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4189.0,4189.0,0.0,0.0
SP-2024-005824,1,SP-AYK-TR-141,Birkenstock Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Birkenstock,1,769.0,769.0,0.0,0.0
SP-2024-005824,2,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,1,2239.0,2239.0,0.0,0.0
SP-2024-005825,1,SP-AYK-KS-012,Columbia Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,2,5309.0,10618.0,0.0,0.0
SP-2024-005825,2,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,1,4689.0,4689.0,264.17,0.0
SP-2024-005826,1,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2429.0,2429.0,0.0,0.0
SP-2024-005827,1,SP-AYK-GN-082,Hummel Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1589.0,1589.0,117.18,0.0
SP-2024-005827,2,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,1,829.0,829.0,204.76,0.0
SP-2024-005827,3,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Puma,1,1949.0,1949.0,0.0,0.0
SP-2024-005828,1,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,3759.0,3759.0,0.0,0.0
SP-2024-005828,2,SP-AKS-SC-045,The North Face Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,The North Face,1,869.0,869.0,237.11,0.0
SP-2024-005828,3,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,1,4689.0,4689.0,1166.94,0.0
